sample_id,custom_time,custom_wer,custom_cer,hf_output,hf_time,hf_wer,hf_cer,avg_custom_time,avg_custom_wer,avg_custom_cer,avg_hf_time,avg_hf_wer,avg_hf_cer
266,0.048630714416503906,71.42857142857143,16.666666666666668,Alennetut verokannat sen sijaan vaativat paljon työtä.,0.7146909236907959,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
267,0.041580915451049805,80.0,18.181818181818183,Harakka katsoi tapahtumien viereisestä puusta.,0.6492555141448975,40.0,6.818181818181818,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
268,0.03819084167480469,100.0,18.181818181818183,Huhtikuussa tuntuu jo keväiseltä.,0.611137866973877,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
269,0.07524752616882324,75.0,27.586206896551722,"Minulle oli selvinnyt, että olen sairaalassa ja että haman täytyy olla sairaanhoitaja.",0.9108991622924805,16.666666666666668,3.4482758620689653,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
270,0.06775021553039551,100.0,14.285714285714286,Äsken juuri viimeksi.,0.5338664054870605,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
271,0.08449459075927734,37.5,6.329113924050633,Äänestimme kuitenkin tämän sopimuksen puolesta seuraavassa esitetyin perustein.,0.9405167102813721,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
272,0.05640411376953125,100.0,29.72972972972973,"Hän vilkaisee kotaan, jossa hämärtyy.",0.6807005405426025,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
273,0.06141829490661621,100.0,17.391304347826086,Äänestämme ensimmäisten luetelmakohtaa vastaan.,0.7223176956176758,25.0,4.3478260869565215,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
274,0.05428576469421387,100.0,18.42105263157895,Leikkaamisen lomasta ihailin maisemia.,0.5655989646911621,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
275,0.053307294845581055,100.0,22.22222222222222,Ja salasin kaikki.,0.42035865783691406,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
276,0.12418770790100098,33.333333333333336,4.301075268817204,"Arvoisa puhemies, hyvät kollegat, miksi meille nyt esitettävät ehdotukset ovat niin tärkeitä?",1.036355972290039,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
277,0.06149411201477051,33.333333333333336,5.0,Ei kuulu kelloja eikä lehmien ammumista.,0.6911680698394775,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
278,0.0546872615814209,66.66666666666667,10.0,Haluan jotain muuta.,0.46115875244140625,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
279,0.11734843254089355,61.53846153846154,9.243697478991596,"Mysteerimies kertoi, että vain hän ja Marsissa valtaa pitävien vastustajat tiesivät Hydruksella olevasta siirtokunnasta.",1.1932179927825928,15.384615384615385,0.8403361344537815,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
280,0.06859874725341797,50.0,12.5,"He alkoivat leiskua, leimuta ja roihuta.",0.6431365013122559,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
281,0.0555574893951416,100.0,13.333333333333334,Huojennuin Uffen tarjouksesta.,0.5812976360321045,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
282,0.09650468826293945,50.0,5.405405405405405,Äänestin lopullisen tekstin puolesta.,0.6429860591888428,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
283,0.05533266067504883,83.33333333333333,18.75,Tai ainakin niin ne meille kertoi.,0.5301637649536133,50.0,12.5,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
284,0.06677746772766113,100.0,16.666666666666668,Muualle laskeutuminen ois suorastaan vaarallista.,0.6976709365844727,60.0,6.25,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
285,0.09041213989257812,38.46153846153846,5.05050505050505,"Äänestin mietinnön puolesta ja olen tyytyväinen siihen, että sillä on parlamentissa laaja kannatus.",0.9738383293151855,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
286,0.04675173759460449,50.0,14.285714285714286,Räystäistä ei enää tippunut.,0.5633931159973145,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
287,0.07707333564758301,55.55555555555556,8.13953488372093,"Jotain oli keksittävä, eikä Mysteerimiehelläkään näyttänyt olevan mitään suunnitelmaa.",1.0532615184783936,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
288,0.0622255802154541,28.571428571428573,5.747126436781609,Äänestäminen näitä tarkistuksia vastaan merkitseisi tinkimistä ympäristötavoitteistamme.,1.0089552402496338,14.285714285714286,1.1494252873563218,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
289,0.06206798553466797,45.45454545454545,11.363636363636363,"Vihdoin oli koittanut päivä, jona ihminen astuisi ensimmäistä kertaa Hydruksen pinnalle.",1.021225929260254,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
290,0.04573655128479004,100.0,20.689655172413794,Johan taas olemme liikkeellä.,0.5617203712463379,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
291,0.09835577011108398,66.66666666666667,8.333333333333334,Äänestän koko sydämestäni yhteisen päätöslauselman puolesta.,0.8164806365966797,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
292,0.04714226722717285,50.0,15.789473684210526,Hän ei todella niitä oikein kuulekaan.,0.5935757160186768,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
293,0.06745529174804688,33.333333333333336,4.444444444444445,Äänestin sen vuoksi tämän mietinnön puolesta.,0.7011995315551758,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
294,0.048345327377319336,71.42857142857143,13.20754716981132,Knut kaatui polvilleen maahan ja vaikeroi tuskissaan.,0.7256448268890381,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
295,0.045201778411865234,60.0,17.94871794871795,Huomasin myös Victorin olevan hereillä.,0.5534017086029053,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
296,0.04712843894958496,100.0,17.647058823529413,Läksin pappilaan.,0.49265074729919434,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
297,0.05905008316040039,100.0,38.46153846153846,"Toi tänne, Petu, setäkki.",0.5654139518737793,60.0,11.538461538461538,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
298,0.05978512763977051,33.333333333333336,4.0,Äänestimme näin ollen tietenkin mietintöä vastaan.,0.7144091129302979,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
299,0.07730293273925781,58.333333333333336,18.823529411764707,"Otan salailun ja syyllisyyden taakan vastaan, sillä vain niin voin pelastaa perheeni.",0.9267663955688477,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
300,0.06786870956420898,75.0,10.0,"Nämä levittivät kaupungille tunnusomaista sulotuoksua, missä ikinä kulkivatkaan.",0.9589030742645264,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
301,0.06079888343811035,80.0,19.444444444444443,Ja ritualla selvästi viirasi päässä.,0.5669240951538086,20.0,5.555555555555555,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
302,0.03786611557006836,75.0,20.0,Minun oli toimittava nopeasti.,0.48282814025878906,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
303,0.08212995529174805,100.0,17.54385964912281,Äänestin henkilökohtaisesti näiden tarkistusten puolesta.,0.7702183723449707,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
304,0.07119107246398926,50.0,8.695652173913043,Ja nukkui taas pitkään.,0.5286147594451904,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
305,0.10625267028808594,76.92307692307692,15.0,"Nyt minun tarvitsisi enää vain odottaa sitä, että minun perheeni julistettaisiin arkkiin lähteväksi.",1.068650722503662,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
306,0.07343506813049316,62.5,6.976744186046512,Saamansa laintuntemuksen johdosta hän alkoi työskentelemään itse oppineena asianajajana.,1.0210864543914795,37.5,2.3255813953488373,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
307,0.05171012878417969,60.0,16.666666666666668,"En enää tiennyt, mitä ajatella.",0.5177066326141357,20.0,3.3333333333333335,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
308,0.08894157409667969,30.76923076923077,5.319148936170213,"Se ei poistanut sitä ongelmaa, että hän oli jo oppinut kaiken opittavan kokemushorisontissaan.",1.0204710960388184,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
309,0.03779864311218262,150.0,68.42105263157895,Kärpäset kimisevät.,0.5079810619354248,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
310,0.04896140098571777,80.0,19.444444444444443,Eikö voisi keittää niistä jauhoista?,0.6171107292175293,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
311,0.015622377395629883,200.0,30.0,Taivaasta.,0.37337231636047363,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
312,0.03124403953552246,100.0,46.666666666666664,Lihkkia se oli.,0.44852352142333984,33.333333333333336,20.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
313,0.03132057189941406,100.0,21.73913043478261,Mutta korvissa soittaa.,0.47891831398010254,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
314,0.034861087799072266,100.0,42.10526315789474,Hän oli kui rakentaja lisäkahtaisiaan.,0.6246697902679443,80.0,23.68421052631579,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
315,0.050897836685180664,60.0,14.814814814814815,"Hän pelkäsi, kun täti tuli.",0.5471670627593994,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
316,0.06125593185424805,50.0,13.157894736842104,Valjasjaloin hän siinä seisoi ja onki.,0.6128361225128174,16.666666666666668,2.6315789473684212,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
317,0.05899524688720703,80.0,16.666666666666668,Emännöitsijä on myöskin joutunut paikalle.,0.6753678321838379,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
318,0.061621665954589844,100.0,10.0,Äänestin päätöslauselmaesitystä vastaan.,0.6593327522277832,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
319,0.04204130172729492,150.0,16.666666666666668,Mokomat varjaajat.,0.46181154251098633,50.0,5.555555555555555,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
320,0.07289814949035645,44.44444444444444,7.317073170731708,Huoneessa oli pilkkopimeää ja jouduimme käyttämään lamppujamme valaistaaksemme sen.,0.9635777473449707,11.11111111111111,1.2195121951219512,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
321,0.048571109771728516,100.0,9.67741935483871,Hoitaja kynsäisi korvallistaan.,0.6279206275939941,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
322,0.06014847755432129,66.66666666666667,13.432835820895523,Millä todennäköisyydellä homopari törmää ensimmäiseksi lesbopariin?,0.9302067756652832,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
323,0.05844426155090332,42.857142857142854,7.8431372549019605,Sytytin uuden soihdun ja marssin kohti puuhirviötä.,0.8064587116241455,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
324,0.07759761810302734,63.63636363636363,17.647058823529413,"Amsterdamin sopimus, joka tulee voimaan muutaman päivän kuluttua, vie tähän suuntaan.",0.9117207527160645,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
325,0.05803632736206055,80.0,17.94871794871795,Saattoihan mokoman edessä olla sitäkin.,0.5652194023132324,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
326,0.08113384246826172,41.666666666666664,5.4945054945054945,"He ovat yhteisömme jäseniä, joiden oppimisen tukeminen on meidän kaikkien yhteinen tehtävä.",1.0146656036376953,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
327,0.056568145751953125,66.66666666666667,14.285714285714286,Eivät ihmiset unohda.,0.47723841667175293,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
328,0.055460453033447266,71.42857142857143,18.51851851851852,Parasta tulla sen horon tänne vastaamaan vaateisiimme.,0.6703426837921143,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
329,0.05814170837402344,80.0,15.625,"En minä ilmaise, olkaa huoletta.",0.5906517505645752,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
330,0.09354591369628906,44.44444444444444,16.216216216216218,"“Väsyttää”, vastasin Raivolle, mikä sai miehen suun kääntymään virneeseen.",1.0328269004821777,11.11111111111111,2.7027027027027026,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
331,0.08326435089111328,54.54545454545455,12.345679012345679,"Arvoisa puhemies, hyvät kollegat, minun on myönnettävä, että tämä on uskomatonta.",0.980743408203125,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
332,0.08591222763061523,41.666666666666664,6.185567010309279,Hän toivoi ruuan olevan erinomaista ja saavansa minulta suuren kiitoksen herkullisesta ateriasta.,1.056096076965332,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
333,0.04120898246765137,100.0,13.636363636363637,Ja kiiruhtaa saunalle.,0.5004251003265381,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
334,0.04796910285949707,66.66666666666667,15.0,Mitä siis tekisimme?,0.4446408748626709,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
335,0.06157970428466797,40.0,13.953488372093023,Tahtomalla häntä väkisin keittämään viinaa.,0.692528486251831,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
336,0.047811031341552734,100.0,23.80952380952381,Mutta Jopja hävettää.,0.5068795680999756,33.333333333333336,4.761904761904762,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
337,0.06711840629577637,80.0,29.26829268292683,Koirani ihmetteli taivaalta sätävää lunta.,0.6447629928588867,40.0,12.195121951219512,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
338,0.06342554092407227,60.0,7.6923076923076925,Ääneen luetun tekstin mukaan vaaditut toimet koskevat kaikkia turvapaikkaoikeutta pyytäviä.,1.1314117908477783,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
339,0.06450390815734863,75.0,17.857142857142858,Sen oli oltava Mysteerimies.,0.521569013595581,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
340,0.07915997505187988,60.0,13.698630136986301,"Olin jo toipunut järkytyksestä, ja nyt Hydrus kutkutteli minua uudelleen.",0.9421970844268799,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
341,0.05153250694274902,42.857142857142854,8.333333333333334,Patsaan alta oli toisin paljastunut jotain mielenkiintoista.,0.7225255966186523,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
342,0.09252691268920898,33.333333333333336,4.054054054054054,Lonkeroiset olivat siis tottuneet operoimaan useaa työkalua samaan aikaan.,0.8332746028900146,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
343,0.0528712272644043,100.0,8.333333333333334,Huokaisin helpotuksesta.,0.5199079513549805,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
344,0.07659745216369629,44.44444444444444,15.068493150684931,Nancy joukkoineen on nimittäin matkaava Hydrukselle takaisin jo huomenna.,0.8489274978637695,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
345,0.05789017677307129,80.0,12.5,Hän itse nimitti tyyliään fuusiorokiksi.,0.6404919624328613,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
346,0.05911374092102051,66.66666666666667,10.869565217391305,Kaipa ihmiskunta keksii toisen keinon selvitystä.,0.6754534244537354,16.666666666666668,6.521739130434782,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
347,0.06861019134521484,90.0,18.181818181818183,"Tiet olivat täynnä ihmisiä, jotka hämmästellen arvuuttelivat, mistä oli kyse.",0.8956737518310547,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
348,0.0372014045715332,100.0,35.294117647058826,He ovat väärässä.,0.4410550594329834,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
349,0.03503084182739258,200.0,40.0,Tervetuloa,0.39774489402770996,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
350,0.0411686897277832,50.0,10.0,Täällä on varmaan purvallista.,0.5388681888580322,25.0,3.3333333333333335,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
351,0.05836606025695801,100.0,31.03448275862069,En minä enää halunnut kuolla.,0.5332295894622803,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
352,0.06797456741333008,83.33333333333333,27.272727272727273,"Kun pääsimme sukkulalle, löimme ovet kiinni.",0.6794662475585938,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
353,0.05440855026245117,66.66666666666667,30.0,Kaikki oli mennyttä.,0.5024590492248535,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
354,0.06101226806640625,100.0,36.92307692307692,"“Kohta näät”, Victor totesi, “sulle on tärkee ääniviesti maasta.”",0.988945484161377,44.44444444444444,7.6923076923076925,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
355,0.0824589729309082,87.5,32.8125,"“Minne sie livahit kahvihuoneest?”, kiljaisi Jaana korvan takaa.",0.8851392269134521,25.0,3.125,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
356,0.05074119567871094,100.0,20.689655172413794,Tuuliviiri häämöttää mustana.,0.5489568710327148,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
357,0.05619168281555176,60.0,15.151515151515152,Topi kiroaa hupaisesti ja lähtee.,0.5962879657745361,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
358,0.04614615440368652,100.0,34.21052631578947,Nyt en missään tapauksessa sinua auttaa.,0.6050460338592529,16.666666666666668,5.2631578947368425,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
359,0.05829763412475586,116.66666666666667,33.333333333333336,Eivätkä aivoni humollu edes parhaastoa Malkasta.,0.7223727703094482,50.0,10.416666666666666,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
360,0.03328227996826172,150.0,31.57894736842105,Hymähdin itsekseni.,0.4764125347137451,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
361,0.04294705390930176,100.0,50.0,Hän teki kylpypäljon.,0.5229892730712891,33.333333333333336,15.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
362,0.09504842758178711,90.0,24.390243902439025,"Äänestämme tätä sopimusta vastaan, koska haluamme ilman muuta paremman sopimuksen.",0.9958240985870361,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
363,0.056734323501586914,80.0,24.242424242424242,Pikku Sanelma hihkuu ja hyppelee.,0.6138899326324463,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
364,0.06135153770446777,71.42857142857143,13.333333333333334,"Ajatus kuulosti hyvältä, joten myönnyin hänen ehdotukseensa.",0.8483264446258545,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
365,0.06093931198120117,100.0,15.625,Semmoista hirmuisen lapsellista.,0.5508754253387451,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
366,0.05470752716064453,33.333333333333336,10.714285714285714,Kävisimmekö illalla saunassa?,0.5497703552246094,33.333333333333336,3.5714285714285716,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
367,0.0829319953918457,55.55555555555556,9.090909090909092,Amsterdamin sopimuksen porsaanreiet tässä asiassa täytyy tukkia mahdollisimman nopeasti.,0.9672219753265381,11.11111111111111,1.1363636363636365,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
368,0.05559849739074707,85.71428571428571,19.642857142857142,"“Hyvin se menee”, Victor keskeytti ajatukseni hymyillen.",0.8163111209869385,28.571428571428573,3.5714285714285716,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
369,0.07505345344543457,33.333333333333336,10.81081081081081,Itä käsitti Neuvostoliiton ja sen hallinnassa olleet sosialistiset valtiot,0.8320224285125732,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
370,0.06782412528991699,55.55555555555556,9.23076923076923,"Kuinka malttaisinkaan nukkua, kun huomenna on suuri päivä edessä?",0.8477435111999512,11.11111111111111,1.5384615384615385,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
371,0.04178476333618164,80.0,10.526315789473685,Äänestän näin ollen mietintöä vastaan.,0.6551206111907959,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
372,0.07361888885498047,60.0,8.433734939759036,"Finian katsoi minua tyrmistyneenä, varman ajatteli, etten kerrasta oppinut mitään.",0.9584510326385498,10.0,1.2048192771084338,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
373,0.07566547393798828,63.63636363636363,13.186813186813186,"Vuotilaa ei usein edes mainita, mikä johtunee hänen myöhemmästä oikeistolaisesta taustastaan",0.9896061420440674,9.090909090909092,2.197802197802198,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
374,0.05626082420349121,80.0,15.09433962264151,Algeria luo vähitellen demokraattisia instituutioita.,0.713550329208374,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
375,0.037016868591308594,100.0,25.0,Eihän tuota näy pihalla.,0.5274338722229004,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
376,0.07499241828918457,25.0,4.166666666666667,"Haluamme, että myös uudet ystävämme ovat edustettuina viestissä, joka lähtee ihmisen alkukotiin.",1.0525906085968018,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
377,0.053472042083740234,75.0,17.77777777777778,Ammattiyhdistyysaktiiveja ei mainita lainkaan.,0.6759262084960938,25.0,2.2222222222222223,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
378,0.04706597328186035,66.66666666666667,18.181818181818183,Äänestin päätöslauselmaa vastaan.,0.6016995906829834,0.0,0.0,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
379,0.07303571701049805,55.55555555555556,7.0588235294117645,Äänestäminen mietintöä vastaan on selkeästi äänitoissijaisuuden lisäämisen puolesta.,1.0218544006347656,22.22222222222222,1.1764705882352942,0.05964638736527952,73.51216093416888,19.02191237793439,0.7144176275704438,10.900716633841988,1.9285626423064361
